name,type,rarity,vendor_value,id,icon,level,item_type,item_weight_class
Berserker's Reinforced Scale Coat of Grenth,Armor,Masterwork,198,1236,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Vital Studded Pants,Armor,Fine,19,1237,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,8,Leggings,Medium
Carrion Reinforced Scale Coat of Scavenging,Armor,Masterwork,162,1238,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,63,Coat,Heavy
Vital Studded Pants,Armor,Fine,26,1239,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,13,Leggings,Medium
Carrion Reinforced Scale Coat of Infiltration,Armor,Masterwork,174,1240,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,69,Coat,Heavy
Vital Studded Pants,Armor,Fine,31,1241,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,18,Leggings,Medium
Carrion Reinforced Scale Coat of Rata Sum,Armor,Masterwork,186,1242,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,75,Coat,Heavy
Carrion Reinforced Scale Coat of the Afflicted,Armor,Masterwork,195,1243,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,79,Coat,Heavy
Malign Studded Pants,Armor,Fine,20,1244,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,9,Leggings,Medium
Carrion Reinforced Scale Coat of Balthazar,Armor,Masterwork,198,1245,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Rampager's Reinforced Scale Coat of the Dolyak,Armor,Masterwork,162,1246,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,64,Coat,Heavy
Malign Studded Pants,Armor,Fine,27,1247,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,14,Leggings,Medium
Rampager's Reinforced Scale Coat of Lyssa,Armor,Masterwork,177,1248,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,70,Coat,Heavy
Rampager's Reinforced Scale Coat of the Centaur,Armor,Masterwork,189,1249,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,76,Coat,Heavy
Malign Studded Pants,Armor,Fine,33,1250,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,19,Leggings,Medium
Rampager's Reinforced Scale Coat of the Flock,Armor,Masterwork,198,1251,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Shaman's Reinforced Scale Coat of Balthazar,Armor,Masterwork,165,1252,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,65,Coat,Heavy
Strong Studded Pants,Armor,Fine,34,1253,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,21,Leggings,Medium
Shaman's Reinforced Scale Coat of Divinity,Armor,Masterwork,177,1254,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,71,Coat,Heavy
Strong Studded Pants,Armor,Fine,40,1255,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,26,Leggings,Medium
Shaman's Reinforced Scale Coat of the Grove,Armor,Masterwork,189,1256,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,77,Coat,Heavy
Strong Swindler Pants,Armor,Fine,44,1257,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,31,Leggings,Medium
Shaman's Reinforced Scale Coat of the Eagle,Armor,Masterwork,198,1258,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Cleric's Reinforced Scale Coat of Rage,Armor,Masterwork,168,1259,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,66,Coat,Heavy
Strong Swindler Pants,Armor,Fine,49,1260,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,36,Leggings,Medium
Cleric's Reinforced Scale Coat of Infiltration,Armor,Masterwork,180,1261,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,72,Coat,Heavy
Ravaging Studded Pants,Armor,Fine,35,1262,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,22,Leggings,Medium
Cleric's Reinforced Scale Coat of Lyssa,Armor,Masterwork,192,1263,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,78,Coat,Heavy
Ravaging Studded Pants,Armor,Fine,40,1264,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,27,Leggings,Medium
Cleric's Reinforced Scale Coat of Scavenging,Armor,Masterwork,198,1265,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,45,1266,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,32,Leggings,Medium
Ravaging Swindler Pants,Armor,Fine,49,1267,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,37,Leggings,Medium
Strong Reinforced Scale Coat of Rage,Armor,Rare,167,1268,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,39,Coat,Heavy
Strong Reinforced Scale Coat of Lyssa,Armor,Rare,189,1269,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,46,Coat,Heavy
Honed Studded Pants,Armor,Fine,37,1270,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,23,Leggings,Medium
Strong Reinforced Scale Coat of Divinity,Armor,Rare,212,1271,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,53,Coat,Heavy
Honed Studded Pants,Armor,Fine,41,1272,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,28,Leggings,Medium
Ravaging Reinforced Scale Coat of Rage,Armor,Rare,171,1273,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,40,Coat,Heavy
Honed Swindler Pants,Armor,Fine,47,1274,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,33,Leggings,Medium
Ravaging Reinforced Scale Coat of the Afflicted,Armor,Rare,189,1275,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,47,Coat,Heavy
Strong Banded Coat of Mercy,Armor,Rare,234,1276,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,60,Coat,Heavy
Berserker's Banded Coat of the Lich,Armor,Rare,252,1277,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,67,Coat,Heavy
Honed Swindler Pants,Armor,Fine,51,1278,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,38,Leggings,Medium
Berserker's Banded Coat of the Eagle,Armor,Rare,275,1279,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,74,Coat,Heavy
Berserker's Banded Coat of Grenth,Armor,Rare,297,1280,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Ravaging Studded Pants,Armor,Fine,37,1281,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,24,Leggings,Medium
Ravaging Studded Pants,Armor,Fine,42,1282,https://render.guildwars2.com/file/9EDA0D4C957DA89F653E9D27695592B139ECD035/61049.png,29,Leggings,Medium
Ravaging Banded Coat of the Eagle,Armor,Rare,212,1283,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,54,Coat,Heavy
Carrion Banded Coat of Mercy,Armor,Rare,234,1284,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,61,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,47,1285,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,34,Leggings,Medium
Carrion Banded Coat of Strength,Armor,Rare,257,1286,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,68,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,52,1287,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,39,Leggings,Medium
Carrion Banded Coat of the Grove,Armor,Rare,279,1288,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,75,Coat,Heavy
Strong Swindler Pants,Armor,Fine,54,1289,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,41,Leggings,Medium
Carrion Banded Coat of Hoelbrak,Armor,Rare,297,1290,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Honed Banded Coat of the Flame Legion,Armor,Rare,216,1291,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,55,Coat,Heavy
Rampager's Banded Coat of Infiltration,Armor,Rare,239,1292,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,62,Coat,Heavy
Rampager's Banded Coat of Dwayna,Armor,Rare,261,1293,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,69,Coat,Heavy
Strong Swindler Pants,Armor,Fine,59,1294,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,46,Leggings,Medium
Rampager's Banded Coat of Lyssa,Armor,Rare,284,1295,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,76,Coat,Heavy
Strong Swindler Pants,Armor,Fine,63,1296,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,51,Leggings,Medium
Rampager's Banded Coat of Dwayna,Armor,Rare,297,1297,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Shaman's Banded Coat of Lyssa,Armor,Rare,266,1298,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,70,Coat,Heavy
Strong Swindler Pants,Armor,Fine,69,1299,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,56,Leggings,Medium
Ravaging Swindler Pants,Armor,Fine,55,1300,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,42,Leggings,Medium
Shaman's Banded Coat of Melandru,Armor,Rare,284,1301,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,77,Coat,Heavy
Mighty Swindler Boots of the Lich,Armor,Masterwork,38,1302,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,14,Boots,Medium
Shaman's Banded Coat of Lyssa,Armor,Rare,297,1303,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,59,1304,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,47,Leggings,Medium
Cleric's Banded Coat of Grenth,Armor,Rare,266,1305,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,71,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,65,1306,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,52,Leggings,Medium
Cleric's Banded Coat of Strength,Armor,Rare,288,1307,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,78,Coat,Heavy
Mighty Swindler Boots of Divinity,Armor,Masterwork,48,1308,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,20,Boots,Medium
Cleric's Banded Coat of Rage,Armor,Rare,297,1309,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Ravaging Swindler Pants,Armor,Fine,69,1310,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,57,Leggings,Medium
Honed Swindler Pants,Armor,Fine,56,1312,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,43,Leggings,Medium
Honed Swindler Pants,Armor,Fine,61,1315,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,48,Leggings,Medium
Strong Swindler Boots of Melandru,Armor,Masterwork,56,1316,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,26,Boots,Medium
Mighty Worn Chain Gauntlets,Armor,Basic,4,1317,https://render.guildwars2.com/file/E21E356DE0083C4DBE95C0DD0EA13C47DF55C6BA/61053.png,0,Gloves,Heavy
Honed Swindler Pants,Armor,Fine,66,1318,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,53,Leggings,Medium
Honed Swindler Pants,Armor,Fine,70,1319,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,58,Leggings,Medium
Strong Swindler Boots of the Citadel,Armor,Masterwork,64,1320,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,32,Boots,Medium
Mighty Worn Chain Gauntlets,Armor,Basic,5,1321,https://render.guildwars2.com/file/E21E356DE0083C4DBE95C0DD0EA13C47DF55C6BA/61053.png,0,Gloves,Heavy
Ravaging Swindler Pants,Armor,Fine,56,1322,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,44,Leggings,Medium
Strong Swindler Boots of Infiltration,Armor,Masterwork,72,1323,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,38,Boots,Medium
Ravaging Swindler Pants,Armor,Fine,62,1324,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,49,Leggings,Medium
Ravaging Swindler Pants,Armor,Fine,66,1325,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,54,Leggings,Medium
Ravaging Swindler Boots of the Citadel,Armor,Masterwork,56,1326,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,27,Boots,Medium
Berserker's Scallywag Gauntlets of the Afflicted,Armor,Exotic,191,1327,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,62,Gloves,Heavy
Berserker's Scallywag Gauntlets of the Citadel,Armor,Exotic,213,1328,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,70,Gloves,Heavy
Ravaging Swindler Pants,Armor,Fine,72,1329,https://render.guildwars2.com/file/51EBE5BAF9640A9250D90F5DAC1458A9B8F1390D/61051.png,59,Leggings,Medium
Berserker's Privateer Pants,Armor,Fine,73,1330,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,61,Leggings,Medium
Berserker's Scallywag Gauntlets of the Flock,Armor,Exotic,231,1331,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,78,Gloves,Heavy
Ravaging Swindler Boots of Rata Sum,Armor,Masterwork,66,1332,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,33,Boots,Medium
Devona's Gauntlets,Armor,Exotic,238,1333,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Berserker's Privateer Pants,Armor,Fine,79,1334,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,66,Leggings,Medium
Carrion Scallywag Gauntlets of the Dolyak,Armor,Exotic,195,1335,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,63,Gloves,Heavy
Berserker's Privateer Pants,Armor,Fine,83,1336,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,71,Leggings,Medium
Carrion Scallywag Gauntlets of the Citadel,Armor,Exotic,213,1337,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,71,Gloves,Heavy
Berserker's Privateer Pants,Armor,Fine,89,1338,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,76,Leggings,Medium
Carrion Scallywag Gauntlets of the Afflicted,Armor,Exotic,234,1339,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,79,Gloves,Heavy
Strong Privateer Boots of Grenth,Armor,Masterwork,80,1340,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,44,Boots,Medium
Berserker's Privateer Pants,Armor,Fine,93,1341,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,80,Leggings,Medium
Sheena's Gauntlets,Armor,Exotic,238,1342,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Carrion Privateer Pants,Armor,Fine,75,1343,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,62,Leggings,Medium
Rampager's Scallywag Gauntlets of the Pack,Armor,Exotic,195,1344,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,64,Gloves,Heavy
Strong Privateer Boots of Balthazar,Armor,Masterwork,90,1345,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,50,Boots,Medium
Carrion Privateer Pants,Armor,Fine,79,1346,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,67,Leggings,Medium
Rampager's Scallywag Gauntlets of Infiltration,Armor,Exotic,216,1347,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,72,Gloves,Heavy
Carrion Privateer Pants,Armor,Fine,84,1348,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,72,Leggings,Medium
Koss' Gauntlets,Armor,Exotic,238,1349,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Shaman's Scallywag Gauntlets of the Flock,Armor,Exotic,198,1350,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,65,Gloves,Heavy
Carrion Privateer Pants,Armor,Fine,89,1351,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,77,Leggings,Medium
Shaman's Scallywag Gauntlets of the Centaur,Armor,Exotic,220,1352,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,73,Gloves,Heavy
Strong Privateer Boots of Rata Sum,Armor,Masterwork,98,1353,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,56,Boots,Medium
Carrion Privateer Pants,Armor,Fine,93,1354,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,80,Leggings,Medium
Jalis' Gauntlets,Armor,Exotic,238,1355,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Ravaging Swindler Boots of the Grove,Armor,Masterwork,74,1356,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,39,Boots,Medium
Cleric's Scallywag Gauntlets of Vampirism,Armor,Exotic,202,1357,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,66,Gloves,Heavy
Rampager's Privateer Pants,Armor,Fine,76,1358,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,63,Leggings,Medium
Cleric's Scallywag Gauntlets of the Flame Legion,Armor,Exotic,220,1359,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,74,Gloves,Heavy
Rurik's Gauntlets,Armor,Exotic,238,1360,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Rampager's Privateer Pants,Armor,Fine,80,1361,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,68,Leggings,Medium
Ravaging Privateer Boots of Melandru,Armor,Masterwork,82,1362,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,45,Boots,Medium
Rampager's Privateer Pants,Armor,Fine,86,1364,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,73,Leggings,Medium
Berserker's Scallywag Gauntlets of the Pack,Armor,Exotic,227,1366,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,76,Gloves,Heavy
Rampager's Privateer Pants,Armor,Fine,90,1367,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,78,Leggings,Medium
Ravaging Privateer Boots of Scavenging,Armor,Masterwork,90,1368,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,51,Boots,Medium
Galrath's Gauntlets,Armor,Exotic,238,1369,https://render.guildwars2.com/file/71F39428A82C6AE7C79C6620066E0C6947FF5D72/61054.png,80,Gloves,Heavy
Mighty Worn Chain Gauntlets,Armor,Fine,10,1370,https://render.guildwars2.com/file/E21E356DE0083C4DBE95C0DD0EA13C47DF55C6BA/61053.png,6,Gloves,Heavy
Rampager's Privateer Pants,Armor,Fine,93,1371,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,80,Leggings,Medium
Mighty Worn Chain Gauntlets,Armor,Fine,15,1372,https://render.guildwars2.com/file/E21E356DE0083C4DBE95C0DD0EA13C47DF55C6BA/61053.png,11,Gloves,Heavy
Shaman's Privateer Pants,Armor,Fine,76,1373,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,64,Leggings,Medium
Mighty Worn Chain Gauntlets,Armor,Fine,18,1374,https://render.guildwars2.com/file/E21E356DE0083C4DBE95C0DD0EA13C47DF55C6BA/61053.png,16,Gloves,Heavy
Shaman's Privateer Pants,Armor,Fine,82,1375,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,69,Leggings,Medium
